Date,Open,High,Low,Close,Adj Close,Volume
2017/8/8,27684.59961,27867.56055,27626.18945,27854.91016,27854.91016,1726572600
2017/8/9,27760.08008,27876.11914,27602.66016,27757.08984,27757.08984,1650670500
2017/8/10,27791.35938,27791.35938,27267.0293,27444,27444,2175962000
2017/8/11,27000.42969,27184.21094,26863.71094,26883.50977,26883.50977,3133494700
2017/8/14,27091.76953,27268.23047,27032.40039,27250.23047,27250.23047,1416372000
2017/8/15,27371.25,27438.41992,27174.96094,27174.96094,27174.96094,2735953400
2017/8/16,27238.81055,27422.30078,27238.81055,27409.07031,27409.07031,1771056700
2017/8/17,27610.28906,27624.51953,27302.48047,27344.2207,27344.2207,1795330700
2017/8/18,26999.59961,27236.32031,26951.91992,27047.57031,27047.57031,1691600400
2017/8/21,27100.63086,27221.31055,27086.42969,27154.67969,27154.67969,1770623000
2017/8/22,27322.19922,27509.06055,27316.08008,27401.66992,27401.66992,2049708500
2017/8/23,null,null,null,null,null,null
2017/8/24,27642.23047,27642.23047,27485.86914,27518.59961,27518.59961,2691510500
2017/8/25,27539.10938,27878.36914,27480.10938,27848.16016,27848.16016,3791271400
2017/8/28,27905.58984,28071.58984,27806.05078,27863.28906,27863.28906,3019391000
2017/8/29,27744.58008,27839.83008,27638.73047,27765.00977,27765.00977,1717761500
2017/8/30,27957.74023,28127.90039,27912.82031,28094.60938,28094.60938,2142434100
2017/8/31,27934.44922,27994.06055,27861.48047,27970.30078,27970.30078,2795558800
2017/9/1,28015.2207,28116.69922,27915.43945,27953.16016,27953.16016,1754523000
2017/9/4,27881.71094,27884.46094,27662.28906,27740.25977,27740.25977,1626723800
2017/9/5,27797.43945,27871.75977,27685.30078,27741.34961,27741.34961,1237100600
2017/9/6,27671.56055,27684.25977,27421.78906,27613.75977,27613.75977,1666660000
2017/9/7,27817.86914,27817.86914,27492.82031,27522.91992,27522.91992,1779146800
2017/9/8,27571.58984,27708.08984,27569.13086,27668.4707,27668.4707,1416125500
2017/9/11,27877.68945,27976.98047,27859,27955.13086,27955.13086,1381742800
2017/9/12,28068.69922,28071.53906,27883.83008,27972.24023,27972.24023,1313208800
2017/9/13,27984.26953,27984.26953,27751.2793,27894.08008,27894.08008,1437295600
2017/9/14,27788.83984,27895.07031,27699.08984,27777.19922,27777.19922,1650316300
2017/9/15,27736.59961,27893.58008,27514.03906,27807.58984,27807.58984,2164173900
2017/9/18,27971.36914,28160.39063,27917.17969,28159.76953,28159.76953,1546268100
2017/9/19,28200.53906,28248.11914,28032.16992,28051.41016,28051.41016,1601237600
2017/9/20,28099.28906,28149.35938,28013.10938,28127.80078,28127.80078,1496733100
2017/9/21,28091.24023,28184.36914,28046.93945,28110.33008,28110.33008,1625346200
2017/9/22,27949.83008,27960.91992,27845.51953,27880.5293,27880.5293,1379309700
2017/9/25,27851.53906,27851.53906,27476.26953,27500.33984,27500.33984,1800222600
2017/9/26,27308.60938,27567.88086,27300.36914,27513.00977,27513.00977,1683566500
2017/9/27,27503.05078,27673.40039,27503.05078,27642.42969,27642.42969,1812425000
2017/9/28,27661.26953,27665.16016,27421.59961,27421.59961,27421.59961,1968973700
2017/9/29,27492.13086,27581.13086,27383.16016,27554.30078,27554.30078,1665527400
2017/10/3,27884.21094,28194.16016,27737.38086,28173.21094,28173.21094,3430577300
2017/10/4,28311.26953,28521.76953,28311.26953,28379.17969,28379.17969,2095400500
2017/10/6,28626.41016,28626.41016,28377.84961,28458.03906,28458.03906,1967890900
2017/10/9,28440.16992,28488.34961,28282.00977,28326.58984,28326.58984,1745232800
2017/10/10,28334.91992,28503.83984,28260.19922,28490.83008,28490.83008,1388761700
2017/10/11,28622.00977,28625.66016,28330.73047,28389.57031,28389.57031,1874745400
2017/10/12,28431.05078,28528.71094,28343.32031,28459.0293,28459.0293,1579431600
2017/10/13,28423.65039,28492.39063,28369.86914,28476.42969,28476.42969,1616416300
2017/10/16,28661.98047,28792.06055,28620.38086,28692.80078,28692.80078,1740653100
2017/10/17,28777.17969,28777.17969,28641.94922,28697.49023,28697.49023,1286878300
2017/10/18,28636.19922,28729.33984,28629.73047,28711.75977,28711.75977,1429159000
2017/10/19,28783.84961,28798.7793,28094.53906,28159.08984,28159.08984,2125428600
2017/10/20,28360.01953,28519.75977,28313.69922,28487.24023,28487.24023,1493189400
2017/10/23,28557.80078,28557.80078,28253.32031,28305.88086,28305.88086,1712055400
2017/10/24,28232.61914,28356.09961,28098.83008,28154.9707,28154.9707,1426893600
2017/10/25,28238.84961,28387.21094,28198.56055,28302.89063,28302.89063,1272809300
2017/10/26,28165.60938,28316.19922,28102.75,28202.38086,28202.38086,1431611800
2017/10/27,28332.91016,28494.51953,28305.73047,28438.84961,28438.84961,2255521100
2017/10/30,28585.15039,28650.82031,28336.18945,28336.18945,28336.18945,2133304700
2017/10/31,28247,28354.10938,28183.78906,28245.53906,28245.53906,2447177600
2017/11/1,28387.55078,28606.58984,28329.5,28594.06055,28594.06055,2316556900
2017/11/2,28604.94922,28643.58008,28492.19922,28518.64063,28518.64063,2151398900
2017/11/3,28603.50977,28661.28906,28542.66016,28603.60938,28603.60938,1576569100
2017/11/6,28616.34961,28650.78906,28137.76953,28596.80078,28596.80078,2260004000
2017/11/7,28715.40039,29017.40039,28715.07031,28994.33984,28994.33984,2128719800
2017/11/8,28950.5,29123.43945,28885.07031,28907.59961,28907.59961,1831425800
2017/11/9,28987.78906,29192.50977,28960.05078,29136.57031,29136.57031,1822998100
2017/11/10,29060.13086,29237.84961,29036.44922,29120.91992,29120.91992,1781772000
2017/11/13,29058.23047,29258.5,29058.23047,29182.17969,29182.17969,1786820800
2017/11/14,29272.09961,29320.0293,29143.63086,29152.11914,29152.11914,1697043600
2017/11/15,29026.10938,29106.49023,28851.68945,28851.68945,28851.68945,2046100400
2017/11/16,28963.76953,29095.49023,28877.75977,29018.75977,29018.75977,1501023200
2017/11/17,29214.35938,29341.91992,29158.34961,29199.03906,29199.03906,2068123000
2017/11/20,29227.08008,29299.86914,29089.58008,29260.31055,29260.31055,1619910000
2017/11/21,29369.68945,29818.07031,29343.48047,29818.07031,29818.07031,2467367300
2017/11/22,30087.18945,30199.68945,29911.07031,30003.49023,30003.49023,2474928600
2017/11/23,30033.17969,30169.99023,29593.78906,29707.93945,29707.93945,2099356300
2017/11/24,29788.17969,29918.91992,29696.58984,29866.32031,29866.32031,1534288700
2017/11/27,29857.65039,29859.10938,29610.96094,29686.18945,29686.18945,1485230700
2017/11/28,29608.64063,29687.44922,29334.58984,29680.84961,29680.84961,1744542000
2017/11/29,29813.93945,29831.18945,29563.39063,29623.83008,29623.83008,1434723600
2017/11/30,29340.26953,29353.50977,29127.30078,29177.34961,29177.34961,2435496800
2017/12/1,29261.31055,29345.9707,29028.75977,29074.24023,29074.24023,2086681200
2017/12/4,28951.18945,29343.7793,28803.18945,29138.2793,29138.2793,1624072100
2017/12/5,28898.58008,29124.24023,28838.11914,28842.80078,28842.80078,1439200300
2017/12/6,28850.35938,28929.21094,28204.5293,28224.80078,28224.80078,2605434400
2017/12/7,28366.14063,28478.33984,28134.92969,28303.18945,28303.18945,1782453900
2017/12/8,28400.00977,28705.75977,28344.39063,28639.84961,28639.84961,1747376700
2017/12/11,28645.41016,28998.50977,28645.41016,28965.28906,28965.28906,2127756300
2017/12/12,28972.74023,29066.76953,28745.73047,28793.88086,28793.88086,2135704400
2017/12/13,28856.7793,29276.66992,28707.59961,29222.09961,29222.09961,2574054200
2017/12/14,29335.75977,29367.50977,29047.60938,29166.38086,29166.38086,1959305700
2017/12/15,29000.10938,29017.66016,28738.83984,28848.10938,28848.10938,1999793000
2017/12/18,28923.5293,29143.33008,28821.18945,29050.41016,29050.41016,1637861800
2017/12/19,29193.74023,29339.10938,29144.16992,29253.66016,29253.66016,1633522100
2017/12/20,29199.28906,29326.51953,29159.2793,29234.08984,29234.08984,1308865200
2017/12/21,29209.64063,29431.81055,29145.13086,29367.06055,29367.06055,1440980300
2017/12/22,29505.05078,29578.00977,29413.85938,29578.00977,29578.00977,1282144300
2017/12/27,29632.9707,29693.82031,29516.50977,29597.66016,29597.66016,1725832000
2017/12/28,29684.78906,29873.09961,29661.06055,29863.71094,29863.71094,1339575400
2017/12/29,29914.05078,29997.96094,29849.31055,29919.15039,29919.15039,1365770800
2018/1/2,30028.28906,30515.31055,30028.28906,30515.31055,30515.31055,2442333400
2018/1/3,30658.73047,30724.32031,30456.75977,30560.94922,30560.94922,2309467700
2018/1/4,30691.71094,30796.92969,30560.42969,30736.48047,30736.48047,2995571100
2018/1/5,30893.85938,30911.00977,30638.5293,30814.64063,30814.64063,2263930100
2018/1/8,30895.08984,30929.15039,30732.53906,30899.5293,30899.5293,2004162500
2018/1/9,30933.50977,31056.69922,30852.42969,31011.41016,31011.41016,2004940800
2018/1/10,31009.24023,31267.57031,30928.58008,31073.7207,31073.7207,2595365800
2018/1/11,31066.21094,31133.17969,30950.07031,31120.39063,31120.39063,1794778900
2018/1/12,31298.05078,31412.53906,31198.35938,31412.53906,31412.53906,2327417400
2018/1/15,31702.56055,31733.17969,31265.25,31338.86914,31338.86914,2664144600
2018/1/16,31423.61914,31904.75,31423.61914,31904.75,31904.75,3097059200
2018/1/17,31825.51953,31983.41016,31642.26953,31983.41016,31983.41016,3999243800
2018/1/18,32148.44922,32233.81055,31869.69922,32121.93945,32121.93945,3741499700
2018/1/19,32142.16016,32254.89063,31986,32254.89063,32254.89063,2906627500
2018/1/22,32276.96094,32417.23047,32046.83984,32393.41016,32393.41016,2880231400
2018/1/23,32606.14063,32930.69922,32554.23047,32930.69922,32930.69922,3954770600
2018/1/24,32907.23047,33018.71094,32728.50977,32958.69141,32958.69141,3897512100
2018/1/25,32979.37891,32998.05078,32650.2207,32654.44922,32654.44922,3554766400
2018/1/26,32836.28125,33223.57813,32794.12891,33154.12109,33154.12109,3892652400
2018/1/29,33335.48047,33484.07813,32897.03906,32966.89063,32966.89063,3605090600
2018/1/30,32751.7207,32976.75,32501.34961,32607.28906,32607.28906,3177122400
2018/1/31,32435.75977,32933.98047,32330.39063,32887.26953,32887.26953,3314255500
2018/2/1,32950.30078,33048.03906,32642.08984,32642.08984,32642.08984,2769125200
2018/2/2,32569.00977,32778.51172,32321.41992,32601.7793,32601.7793,2571367100
2018/2/5,31715.56055,32394.86914,31712.01953,32245.2207,32245.2207,3135015100
2018/2/6,31028.67969,31286.0293,30577.83008,30595.41992,30595.41992,5531270100
2018/2/7,31378.34961,31472.4707,30292.15039,30323.19922,30323.19922,4620281500
2018/2/8,30555.80078,30739.10938,30251.32031,30451.26953,30451.26953,3145081200
2018/2/9,29679.21094,29679.21094,29129.25977,29507.41992,29507.41992,5171294500
2018/2/12,29713.08008,29801.51953,29459.63086,29459.63086,29459.63086,2815461600
2018/2/13,29850.15039,30169,29783.09961,29839.5293,29839.5293,2709197500
2018/2/14,30024.4707,30637.23047,29968.53906,30515.59961,30515.59961,2408651200
2018/2/15,30958.71094,31145.09961,30816.65039,31115.42969,31115.42969,2070618100
2018/2/20,31165.28906,31339.68945,30720.48047,30873.63086,30873.63086,2033432100
2018/2/21,31050.51953,31477.84961,30885.94922,31431.89063,31431.89063,1933845300
2018/2/22,31084.44922,31195.26953,30930.09961,30965.67969,30965.67969,2391326700
2018/2/23,31289.08008,31386.81055,31149.32031,31267.16992,31267.16992,1667179100
2018/2/26,31528.28906,31567.46094,31273.94922,31498.59961,31498.59961,2025591300
2018/2/27,31790.84961,31798.98047,31141.51953,31268.66016,31268.66016,2579124300
2018/2/28,31037.41016,31061.75977,30703.90039,30844.7207,30844.7207,2407877200
2018/3/1,30476.99023,31081.67969,30453.82031,31044.25,31044.25,2116269800
2018/3/2,30611.09961,30670.93945,30477.94922,30583.44922,30583.44922,2955637100
2018/3/5,30524.25977,30679.4707,29852.41992,29886.39063,29886.39063,2279546200
2018/3/6,30380.96094,30620.06055,30129.80078,30510.73047,30510.73047,2270403000
2018/3/7,30323.76953,30673.08008,30117.40039,30196.91992,30196.91992,2135337500
2018/3/8,30523.67969,30724.0293,30428.60938,30654.51953,30654.51953,1529390000
2018/3/9,30858.26953,30996.21094,30840.80078,30996.21094,30996.21094,1470749100
2018/3/12,31536.30078,31607.58008,31342.48047,31594.33008,31594.33008,2173275800
2018/3/13,31570.19922,31709.99023,31461.4707,31601.44922,31601.44922,2111965400
2018/3/14,31321.78906,31453.48047,31141.84961,31435.00977,31435.00977,1707584900
2018/3/15,31181.15039,31583.38086,31121.66016,31541.09961,31541.09961,1496758200
2018/3/16,31363.0293,31564.7793,31337.44922,31501.9707,31501.9707,2345452800
2018/3/19,31370.4707,31656.30078,31244.61914,31513.75977,31513.75977,1440844700
2018/3/20,31315.41992,31576.05078,31183.40039,31549.92969,31549.92969,1746878600
2018/3/21,31811.98047,31978.14063,31381.53906,31414.51953,31414.51953,2309098300
2018/3/22,31575.92969,31686.66992,31018.43945,31071.05078,31071.05078,2103533300
2018/3/23,29930.23047,30320.31055,29930.23047,30309.28906,30309.28906,3522395400
2018/3/26,30267.07031,30548.76953,29995.16016,30548.76953,30548.76953,2317282800
2018/3/27,30985.75,30985.75,30738.75977,30790.83008,30790.83008,2049855800
2018/3/28,30510.38086,30637.21094,30022.5293,30022.5293,30022.5293,2209028300
2018/3/29,30154.17969,30252.94922,29819.63086,30093.38086,30093.38086,2167328200
2018/4/3,29927.88086,30269.2793,29755.35938,30180.09961,30180.09961,1908642500
2018/4/4,30244.2207,30329.08008,29518.68945,29518.68945,29518.68945,1816082600
2018/4/6,29750.24023,29980.56055,29608.33008,29844.93945,29844.93945,1698284100
2018/4/9,30104.32031,30514.80078,29909.36914,30229.58008,30229.58008,1841272200
2018/4/10,30205.08984,30806.85938,30163.08984,30728.74023,30728.74023,2270263700
2018/4/11,30761.23047,31021.11914,30723.07031,30897.71094,30897.71094,2291863000
2018/4/12,31094.10938,31094.10938,30637.14063,30831.2793,30831.2793,1754477200
2018/4/13,31076.75977,31076.75977,30707.76953,30808.38086,30808.38086,1406304600
2018/4/16,30849.7207,30849.7207,30190.75,30315.58984,30315.58984,1827774700
2018/4/17,30354.89063,30477.78906,30012.69922,30062.75,30062.75,1916884600
2018/4/18,30469.94922,30487.16992,29979.40039,30284.25,30284.25,2001652800
2018/4/19,30532.94922,30761.4707,30451,30708.43945,30708.43945,2221670500
2018/4/20,30647.93945,30848.4707,30355.78906,30418.33008,30418.33008,1661298600
2018/4/23,30327.0293,30481.85938,30184.44922,30254.40039,30254.40039,1516737400
2018/4/24,30353.83008,30665.09961,30335.28906,30636.24023,30636.24023,1741299100
2018/4/25,30486.85938,30507.18945,30244.16016,30328.15039,30328.15039,1674472500
2018/4/26,30378.15039,30463.41992,29871.19922,30007.67969,30007.67969,1765452500
2018/4/27,30300.83008,30336,30019.11914,30280.66992,30280.66992,1610929100
2018/4/30,30530.40039,30853.13086,30483.91016,30808.44922,30808.44922,1923280800
2018/5/2,30782.21094,30824.76953,30570.81055,30723.88086,30723.88086,1643135500
2018/5/3,30405.48047,30432.07031,30118.65039,30313.36914,30313.36914,1736327100
2018/5/4,30316.98047,30341.46094,29859.30078,29926.5,29926.5,1754754700
2018/5/7,30102.06055,30138.33008,29791.86914,29994.25977,29994.25977,1441380300
2018/5/8,30123.76953,30444.2207,30123.76953,30402.81055,30402.81055,1623605700
2018/5/9,30452.16016,30568.75977,30346.61914,30536.14063,30536.14063,1360669300
2018/5/10,30716.9707,30851.30078,30712.92969,30809.2207,30809.2207,1534597300
2018/5/11,31151.80078,31277.39063,31032.43945,31122.06055,31122.06055,1627487900
2018/5/14,31498.35938,31592.56055,31423.57031,31541.08008,31541.08008,1794416600
2018/5/15,31573.17969,31573.17969,31152.0293,31152.0293,31152.0293,1566899600
2018/5/16,31014.7207,31218.08008,30818.7793,31110.19922,31110.19922,1348037300
2018/5/17,31416.71094,31416.71094,30942.15039,30942.15039,30942.15039,1499907300
2018/5/18,31033.9707,31148.06055,30904.67969,31047.91016,31047.91016,1722070700
2018/5/21,31232.78906,31464.09961,31232.78906,31234.34961,31234.34961,1599624500
2018/5/23,31191.86914,31191.86914,30665.64063,30665.64063,30665.64063,2434017000
2018/5/24,30718.66016,30788.9707,30589.38086,30760.41016,30760.41016,1579074300
2018/5/25,30664.26953,30736.9707,30525.74023,30588.03906,30588.03906,1677533500
2018/5/28,30759.83984,30839.30078,30530.4707,30792.25977,30792.25977,1736227200
2018/5/29,30647.25977,30713.32031,30454.17969,30484.58008,30484.58008,1658628600
2018/5/30,30109.36914,30241.23047,29964.33984,30056.78906,30056.78906,2407803400
2018/5/31,30274.17969,30533.58008,30148.42969,30468.56055,30468.56055,4110003600
2018/6/1,30548.7793,30581.11914,30363.49023,30492.91016,30492.91016,2778527900
2018/6/4,30836.76953,31012.91992,30743.17969,30997.98047,30997.98047,1836620100
2018/6/5,31009.4707,31188.92969,30896.10938,31093.44922,31093.44922,1722042700
2018/6/6,31162.01953,31332.41992,31161.36914,31259.09961,31259.09961,1465410700
2018/6/7,31464.63086,31521.13086,31369.2793,31512.63086,31512.63086,1937967000
2018/6/8,31435.25977,31435.25977,30874.09961,30958.21094,30958.21094,1721286300
2018/6/11,31016.51953,31134.0293,30898.57031,31063.69922,31063.69922,1323340300
2018/6/12,31029.84961,31242.85938,30944.9707,31103.06055,31103.06055,1378992000
2018/6/13,30990.36914,31023.73047,30688.25977,30725.15039,30725.15039,1630943500
2018/6/14,30684.07031,30777.96094,30349.96094,30440.16992,30440.16992,2128385000
2018/6/15,30411.07031,30519.28906,30259.10938,30309.49023,30309.49023,2336474000
2018/6/19,29999.00977,30012.03906,29332.2793,29468.15039,29468.15039,3563935000
2018/6/20,29478.46094,29944.30078,29406.19922,29696.16992,29696.16992,2235041100
2018/6/21,29764.05078,29882.26953,29285.71094,29296.05078,29296.05078,2026711800
2018/6/22,29215.53906,29436.83984,29089.39063,29338.69922,29338.69922,2153358900
2018/6/25,29326.11914,29403.35938,28895.40039,28961.39063,28961.39063,2300773700
2018/6/26,28881.17969,29034.23047,28505.08984,28881.40039,28881.40039,2528392900
2018/6/27,28957.64063,28988.83008,28342.82031,28356.25977,28356.25977,2572195600
2018/6/28,28368.00977,28567.28906,28169.09961,28497.32031,28497.32031,2569401700
2018/6/29,28463.84961,28962.28906,28463.84961,28955.10938,28955.10938,2390149600
2018/7/3,28617,28617,27990.44922,28545.57031,28545.57031,3283196100
2018/7/4,28546.32031,28642.33984,28141.2793,28241.66992,28241.66992,2102178600
2018/7/5,28101.84961,28320.90039,27830.75,28182.08984,28182.08984,1879594600
2018/7/6,28254.36914,28554.21094,27925.33008,28315.61914,28315.61914,2018289300
2018/7/9,28606.16016,28821.53906,28518.51953,28688.5,28688.5,1877898300
2018/7/10,28900.71094,28981.92969,28682.25,28682.25,28682.25,1667619300
2018/7/11,28013.7207,28365.7207,28013.7207,28311.68945,28311.68945,1871183500
2018/7/12,28260.08984,28614.5293,28217.31055,28480.83008,28480.83008,1850926800
2018/7/13,28689.17969,28715.35938,28500.50977,28525.43945,28525.43945,1449784600
2018/7/16,28580.96094,28699.21094,28327,28539.66016,28539.66016,1239642900
2018/7/17,28451.5,28460.86914,28137.94922,28181.67969,28181.67969,1700682900
2018/7/18,28352.10938,28386.38086,28045.4707,28117.41992,28117.41992,1507604000
2018/7/19,28251.16016,28329.98047,27998.35938,28010.85938,28010.85938,1495109900
2018/7/20,28054.75977,28294.74023,27745.84961,28224.48047,28224.48047,2439680200
2018/7/23,28298.60938,28391.58008,28091.06055,28256.11914,28256.11914,1893557000
2018/7/24,28282.30078,28718,28282.30078,28662.57031,28662.57031,2416350500
2018/7/25,28906.9707,28964.78906,28764.34961,28920.90039,28920.90039,1632380100
2018/7/26,29083.40039,29083.40039,28625.08008,28781.14063,28781.14063,1418097900
2018/7/27,28734.73047,28816.68945,28572.78906,28804.2793,28804.2793,1206039800
2018/7/30,28631.05078,28839.24023,28539.56055,28733.13086,28733.13086,1231291800
2018/7/31,28663.14063,28682.31055,28538.0293,28583.00977,28583.00977,1464571200
2018/8/1,28756.7207,28772.80078,28219.9707,28340.74023,28340.74023,1516068100
2018/8/2,28159.00977,28218.2793,27578.08984,27714.56055,27714.56055,1989173700
2018/8/3,27751.59961,27786.15039,27604.56055,27676.32031,27676.32031,1608505200
2018/8/6,27885.50977,28074.5293,27730.41992,27819.56055,27819.56055,1445836100
2018/8/7,27889.43945,28266.67969,27843.16016,28248.88086,28248.88086,1553852900
2018/8/8,28473.48047,28473.48047,28224.46094,28359.14063,28359.14063,1611650400
2018/8/9,28260.5,28728.16992,28192.81055,28607.30078,28607.30078,1448212200
2018/8/10,28614.73047,28665.90039,28296.99023,28366.61914,28366.61914,1284477700
2018/8/13,27956.7793,28085.16992,27823.21094,27936.57031,27936.57031,1484354700
2018/8/14,27938.32031,27946.55078,27522.82031,27752.92969,27752.92969,1490419600
2018/8/15,27724.7207,27727.26953,27249.08008,27323.58984,27323.58984,1913746300
2018/8/16,26871.10938,27405.25,26871.10938,27100.06055,27100.06055,2138210600
2018/8/17,27388.57031,27450.83984,27101.09961,27213.41016,27213.41016,1557764000
2018/8/20,27273.7793,27609.80078,27209.2207,27598.01953,27598.01953,1660834700
2018/8/21,27670.53906,27771.30078,27526.30078,27752.78906,27752.78906,1699480400
2018/8/22,27836.67969,27954.51953,27579.80078,27927.58008,27927.58008,1784465100
2018/8/23,28005.33008,28051.65039,27659.21094,27790.46094,27790.46094,1462580600
2018/8/24,27565.98047,27830.91016,27532.06055,27671.86914,27671.86914,1492245200
2018/8/27,28016.66016,28289.06055,27956.03906,28271.26953,28271.26953,2133548500
2018/8/28,28530.89063,28579.64063,28234.5293,28351.61914,28351.61914,1651324700
2018/8/29,28362.83984,28485.83008,28272.13086,28416.43945,28416.43945,1365810400
2018/8/30,28533.92969,28533.92969,28121.40039,28164.05078,28164.05078,1292190100
2018/8/31,27798.21094,27962.0293,27720.32031,27888.55078,27888.55078,1923264400
2018/9/3,27809.44922,27822.18945,27577.03906,27712.53906,27712.53906,1396877700
2018/9/4,27619.17969,27984.89063,27563.78906,27973.33984,27973.33984,1102334700
2018/9/5,27789.01953,27861.99023,27208.33984,27243.84961,27243.84961,1913637000
2018/9/6,27069.21094,27268.39063,26818.82031,26974.82031,26974.82031,2172071800
2018/9/7,26895.86914,27196.57031,26669.58008,26973.4707,26973.4707,2859939000
2018/9/10,26922.26953,26926.63086,26453.28906,26613.41992,26613.41992,2045973800
2018/9/11,26611.92969,26690.65039,26394.86914,26422.55078,26422.55078,1688227600
2018/9/12,26462.82031,26468.91016,26219.56055,26345.03906,26345.03906,2255883500
2018/9/13,26798.39063,27014.49023,26648.76953,27014.49023,27014.49023,2336699600
2018/9/14,27229.78906,27340.01953,27027.44922,27286.41016,27286.41016,1707220300
2018/9/17,27029.91016,27037.48047,26763.21094,26932.84961,26932.84961,1262149500
2018/9/18,26846.33008,27156.55078,26648.99023,27084.66016,27084.66016,1810262900
2018/9/19,27170.01953,27488.34961,27085.78906,27407.36914,27407.36914,1874196000
2018/9/20,27605.7207,27628.18945,27327.23047,27477.66992,27477.66992,1399791400
2018/9/21,27712.34961,27965.96094,27536.26953,27953.58008,27953.58008,2777208200
2018/9/24,27783.84961,27783.84961,27425.00977,27499.39063,27499.39063,1511079800
2018/9/26,27606.81055,28031.81055,27589.36914,27816.86914,27816.86914,2338781100
2018/9/27,27912.50977,27928.28906,27638.53906,27715.66992,27715.66992,1440548100
2018/9/28,27879.06055,27927.94922,27672.83008,27788.51953,27788.51953,1636511300
2018/10/2,27716.16016,27716.16016,27073.08008,27126.38086,27126.38086,2081279200
2018/10/3,26840.19922,27270.16016,26840.19922,27091.25977,27091.25977,1316749100
2018/10/4,27029.40039,27029.40039,26551.43945,26623.86914,26623.86914,1903259700
2018/10/5,26503.75,26639.64063,26373.46094,26572.57031,26572.57031,1684117300
2018/10/8,26717.59961,26717.59961,26187.83008,26202.57031,26202.57031,2296488600
2018/10/9,26194.16992,26366.59961,26067.50977,26172.91016,26172.91016,1744919700
2018/10/10,26281.2793,26499.83984,26193.07031,26193.07031,26193.07031,1719141400
2018/10/11,25392.90039,25437.84961,25125.2207,25266.36914,25266.36914,3090446400
2018/10/12,25401.41016,25835.75977,25286.85938,25801.49023,25801.49023,2099313400
2018/10/15,25683.58984,25683.58984,25399.53906,25445.06055,25445.06055,1614888500
2018/10/16,25586.16016,25712.13086,25266.53906,25462.25977,25462.25977,1467251700
2018/10/18,25674.66016,25674.66016,25261.7207,25454.55078,25454.55078,1764725000
2018/10/19,25172.0293,25743.44922,25090.30078,25561.40039,25561.40039,2037871700
2018/10/22,25668.33008,26234.85938,25668.33008,26153.15039,26153.15039,2222812200
2018/10/23,26015.49023,26015.49023,25315.75977,25346.55078,25346.55078,1772912000
2018/10/24,25401.16992,25653.35938,25194.28906,25249.7793,25249.7793,1962753500
2018/10/25,24766.7207,24994.46094,24653.78906,24994.46094,24994.46094,2288634200
2018/10/26,25031.49023,25062.19922,24589.03906,24717.63086,24717.63086,1688395600
2018/10/29,24955.78906,24955.78906,24594.74023,24812.03906,24812.03906,2000985900
2018/10/30,24765.11914,24939.17969,24540.63086,24585.5293,24585.5293,2100387500
2018/10/31,24752.83008,24979.68945,24700.10938,24979.68945,24979.68945,2363084500
2018/11/1,25228.75,25535.11914,25190.90039,25416,25416,2176972600
2018/11/2,25980.43945,26486.34961,25909.71094,26486.34961,26486.34961,3518978800
2018/11/5,26050.33984,26146.81055,25747.51953,25934.39063,25934.39063,1626675400
2018/11/6,26062.24023,26159.83008,25826.68945,26120.96094,26120.96094,1562913100
2018/11/7,26125.08984,26530.86914,25920.7207,26147.68945,26147.68945,1731287400
2018/11/8,26491.26953,26491.26953,26141.25,26227.7207,26227.7207,1654626400
2018/11/9,25925.08984,25925.08984,25475.32031,25601.91992,25601.91992,1839798600
2018/11/12,25576.2793,25765.96094,25505.33008,25633.17969,25633.17969,1171178800
2018/11/13,25092.30078,25792.86914,25092.30078,25792.86914,25792.86914,1689989400
2018/11/14,25874.35938,25874.35938,25489.85938,25654.42969,25654.42969,1431673200
2018/11/15,25862.17969,26127.14063,25611.7207,26103.33984,26103.33984,1534457400
2018/11/16,26041.56055,26197.31055,25850.03906,26183.5293,26183.5293,1330024100
2018/11/19,26278.86914,26397.39063,26146.39063,26372,26372,1320040400
2018/11/20,26043.50977,26132.28906,25776.2207,25840.33984,25840.33984,1205800000
2018/11/21,25496.84961,25998.2793,25494.50977,25971.4707,25971.4707,1397423500
2018/11/22,26139.39063,26139.39063,25873.38086,26019.41016,26019.41016,1010983600
2018/11/23,25950.07031,25983.25,25807.25977,25927.67969,25927.67969,877061500
2018/11/26,26099.34961,26413.75977,26031.90039,26376.17969,26376.17969,1611982200
2018/11/27,26345.36914,26417.83984,26158.9707,26331.96094,26331.96094,1394358800
2018/11/28,26406.67969,26705.30078,26332.66016,26682.56055,26682.56055,1415273800
2018/11/29,26904.21094,26923.33008,26399.81055,26451.0293,26451.0293,1469593600
2018/11/30,26506.08984,26683.25,26396.61914,26506.75,26506.75,2000815900
2018/12/3,27185.66016,27259.42969,27006.83008,27182.03906,27182.03906,2549703200
2018/12/4,27119.18945,27260.43945,26984.71094,27260.43945,27260.43945,1880483300
2018/12/5,26745.68945,26914.86914,26745.68945,26819.67969,26819.67969,1330919400
2018/12/6,26349.41992,26381.11914,26016.08984,26156.38086,26156.38086,2123180600
2018/12/7,26249.81055,26280.66016,26055.7793,26063.75977,26063.75977,2726993500
2018/12/10,25794.94922,25845.33984,25570.89063,25752.38086,25752.38086,1544284600
2018/12/11,25623.40039,25861.73047,25623.40039,25771.66992,25771.66992,1190934600
2018/12/12,26054.00977,26238.73047,26013.35938,26186.71094,26186.71094,1429660600
